season;yr;mnth;holiday;weekday;workingday;weathersit;temp;atemp;hum;windspeed;casual;registered;cnt
0,25;1;0,166666667;0;1;0;0,333333333;0,402321314;0,422674148;0,549699743;0,376242209;0,420821114;0,415059027;0,495524443
0,25;1;0,166666667;0;0;0;0,666666667;0,324951518;0,316077137;0,530419537;0,498779221;0,181231672;0,298157213;0,308583888
0,25;1;0,166666667;1;0,166666667;0;0,333333333;0,324951518;0,325118683;0,522186118;0,451427986;0,147214076;0,378203282;0,359077347
0,25;1;0,166666667;0;0,333333333;1;0,333333333;0,334033913;0,350950653;0,611154756;0,40538325;0,047800587;0,520299453;0,433440441
0,25;1;0,166666667;0;0,5;1;0,333333333;0,45938048;0,466962621;0,58397635;0,462045509;0,115542522;0,630434783;0,54773927
0,25;1;0,166666667;0;0,666666667;1;0,333333333;0,527079487;0,528538606;0,570265296;0,376210679;0,151319648;0,654477397;0,580904292
0,25;1;0,166666667;0;0,833333333;1;0,666666667;0,472920513;0,488729879;0,758354756;0,468146446;0,072140762;0,466599482;0,400160661
0,25;1;0,166666667;0;1;0;0,333333333;0,337523661;0,304050679;0,407026221;0,830882252;0,092961877;0,347682119;0,313518476
0,25;1;0,166666667;0;0;0;0,333333333;0,323984788;0,31907394;0,42159383;0,404421603;0,151026393;0,413763317;0,388914391
0,25;1;0,166666667;0;0,166666667;1;0,333333333;0,425532137;0,425681654;0,504712596;0,52818235;0,074193548;0,58580478;0,495983475
0,25;1;0,166666667;0;0,333333333;1;0,333333333;0,416828079;0,420414653;0,407026221;0,381145029;0,067155425;0,595162684;0,500688547
0,25;1;0,166666667;0;0,5;1;0,666666667;0,399630019;0,414403208;0,82754036;0,352965635;0,019061584;0,254678952;0,210465917
0,25;1;0,25;0;0,666666667;1;0,333333333;0,563829182;0,565314855;0,632819537;0,447297635;0,095307918;0,671609559;0,572641726
0,25;1;0,25;0;0,833333333;1;0,666666667;0,410057482;0,427926878;0,675663753;0,285545941;0,072140762;0,424416931;0,366536608
0,25;1;0,25;0;1;0;0,666666667;0,480657841;0,491727871;0,638817481;0,317420186;0,280351906;0,447739706;0,466605462
0,25;1;0,25;0;0;0;0,333333333;0,3781426;0,360354907;0,414738303;0,659301269;0,208211144;0,390584509;0,392816158
0,25;1;0,25;0;0,166666667;1;0,333333333;0,282397957;0,286802411;0,520565553;0,450984604;0,059530792;0,450619061;0,38248795
0,25;1;0,25;0;0,333333333;1;0,333333333;0,299806074;0,303297911;0,469580463;0,395841667;0,064809384;0,537719551;0,453982098
0,25;1;0,25;0;0,5;1;0,333333333;0,46905243;0,457963886;0,527848843;0,681387609;0,126686217;0,645551396;0,564149644
0,25;1;0,25;0;0,666666667;1;0,333333333;0,61218545;0,623863117;0,583547558;0,870138316;0,142521994;0,70486611;0,617626807
0,25;1;0,25;0;0,833333333;1;0,666666667;0,476788597;0,472214162;0,418594344;0,817399495;0,131085044;0,593435071;0,524328667
0,25;1;0,25;0;1;0;0,333333333;0,333655577;0,330322656;0,360325964;0,444860019;0,283870968;0,453498416;0,472572871
0,25;1;0,25;0;0;0;0,333333333;0,41981299;0,427722334;0,490444216;0,438627053;0,486217009;0,468327095;0,563575855
0,25;1;0,25;0;0,166666667;1;0,333333333;0,541586251;0,546550346;0,502999486;0,409316541;0,245747801;0,64209617;0,607987147
0,25;1;0,25;0;0,333333333;1;0,333333333;0,655705742;0,645655349;0,63496144;0,466930594;0,223460411;0,732076015;0,670989213
0,25;1;0,25;0;0,5;1;0,333333333;0,664409801;0,652419562;0,521422108;0,226739683;0,292375367;0,765188598;0,724351618
0,25;1;0,25;0;0,666666667;1;0,333333333;0,647001684;0,633639594;0,595972237;0,295357494;0,294721408;0,746760726;0,710580675
0,25;1;0,25;0;0,833333333;1;0,666666667;0,505802125;0,518766887;0,865895116;0,223054686;0,160703812;0,551396487;0,502409915
0,25;1;0,25;0;1;0;0,666666667;0,596711955;0,600604593;0,77720617;0,218151865;0,925219941;0,673913043;0,899242598
0,25;1;0,25;0;0;0;0,666666667;0,548355687;0,551792374;0,832904884;0,250033993;0,647214076;0,530521163;0,676153317
0,25;1;0,25;0;0,166666667;1;0,333333333;0,63249492;0,633634837;0,749357326;0,319859773;0,28797654;0,744457242;0,706105118
0,25;1;0,25;0;0,333333333;1;0,333333333;0,650869768;0,640427592;0,830762982;0,238975058;0,308211144;0,725885402;0,699219647
0,5;1;0,25;0;0,5;1;0,666666667;0,617021425;0,610370367;0,844473008;0,176482423;0,329032258;0,735387273;0,714941473
0,5;1;0,25;0;0,666666667;1;0,333333333;0,6431336;0,632143571;0,854755784;0,231666151;0,391202346;0,797149439;0,788501262
0,5;1;0,25;0;0,833333333;1;0,666666667;0,698259304;0,677928067;0,713796401;0,22917927;0,724046921;0,848401958;0,959605233
0,5;1;0,25;0;1;0;0,666666667;0,583171921;0,578826633;0,910454499;0,379895677;0,302932551;0,33674057;0,386963507
0,5;1;0,25;0;0;0;0,666666667;0,507736747;0,520264099;0,905740874;0,435056349;0,449266862;0,49870429;0,573330273
0,5;1;0,25;0;0,166666667;1;0,333333333;0,517407537;0,521764879;0,491431362;0,762264441;0,23313783;0,685718399;0,637824191
0,5;1;0,25;0;0,333333333;1;0,333333333;0,375241247;0,375378168;0,298200514;0,368878125;0,155718475;0,658076591;0,585494606
0,5;1;0,25;0;0,5;1;0,333333333;0,561895721;0,560057367;0,494858612;0,574763086;0,197653959;0,723293982;0,653890291
0,5;1;0,25;0;0,666666667;1;0,333333333;0,573501132;0,573559632;0,451585604;0,62989814;0,24457478;0,762885114;0,703809961
0,5;1;0,25;0;0,833333333;1;0,666666667;0,429400221;0,446691386;0,597257584;0,272073038;0,233431085;0,671321624;0,626463163
0,5;1;0,25;0;1;0;0,666666667;0,492263253;0,501498402;0,759211311;0,493862607;0,674780059;0,566369133;0,715515263
0,5;1;0,333333333;0;0;0;0,666666667;0,494196714;0,496240914;0,695372751;0,339467114;0,688269795;0,531816873;0,693252238
0,5;1;0,333333333;0;0,166666667;1;0,333333333;0,503573886;0,508401752;0,518609769;0,615097061;0,354252199;0,680679528;0,681202662
0,5;1;0,333333333;0;0,333333333;1;0,333333333;0,541586251;0,548799138;0,407883805;0,19732079;0,395307918;0,780881083;0,777140234
0,5;1;0,333333333;0;0,5;1;0,333333333;0,628626836;0,634382849;0,482861697;0,356626986;0,31026393;0,774258566;0,738581593
0,5;1;0,333333333;0;0,666666667;1;0,333333333;0,504835395;0,512742361;0,384747558;0,432600998;0,349560117;0,75799021;0,740991508
0,5;1;0,333333333;0;0,833333333;1;0,333333333;0,468084538;0,464703126;0,387746015;0,591940693;0,529912023;0,669881946;0,741335782
0,5;1;0,333333333;0;1;0;0,333333333;0,507736747;0,506755889;0,261354242;0,541657224;0,953665689;0,519003743;0,786894652
0,5;1;0,333333333;0;0;0;0,333333333;0,580270569;0,585595603;0,283632905;0,458350658;0,653958944;0,423121221;0,593183383
0,5;1;0,333333333;0;0,166666667;1;0,333333333;0,567698426;0,566821581;0,326478149;0,705856388;0,265395894;0,673769076;0,640922653
0,5;1;0,333333333;0;0,333333333;1;0,333333333;0,518375428;0,518771644;0,447300771;0,491415138;0,240175953;0,734091563;0,679137021
0,5;1;0,333333333;0;0,5;1;0,333333333;0,404676052;0,401088839;0,482843188;0,581863111;0,141348974;0,63057875;0,55795272
0,5;1;0,333333333;0;0,666666667;1;0,333333333;0,461315102;0,460941662;0,479434447;0,572315617;0,194428152;0,683270947;0,62072527
0,5;1;0,333333333;0;0,833333333;1;0,333333333;0,513539453;0,513509399;0,419879692;0,306369134;0,367155425;0,740858048;0,734220794
0,5;1;0,333333333;0;1;0;0,333333333;0,574467863;0,580328602;0,517138303;0,376218562;0,819648094;0,671609559;0,856093642
0,5;1;0,333333333;0;0;0;0,333333333;0,70406201;0,68245657;0,522279692;0,443636285;0,834604106;0,617045782;0,818453064
0,5;1;0,333333333;1;0,166666667;0;0,333333333;0,770793125;0,731273546;0,577549614;0,56128033;0,351319648;0,744601209;0,731007574
0,5;1;0,333333333;0;0,333333333;1;0,333333333;0,705995472;0,71172535;0,401457069;0,539209755;0,290029326;0,820904117;0,767844847
0,5;1;0,333333333;0;0,5;1;0,666666667;0,537717007;0,54351311;0,585261697;0,330885207;0,101759531;0,57875036;0,501147579
0,5;1;0,333333333;0;0,666666667;1;0,333333333;0,578335946;0,586334101;0,629820051;0,129919226;0,248093842;0,823351569;0,753385357
0,5;1;0,333333333;0;0,833333333;1;0,333333333;0,611218719;0,613363603;0,714224165;0,295333847;0,392961877;0,85660812;0,836584806
0,5;1;0,333333333;0;1;0;0,333333333;0,661508448;0,645645835;0,702228278;0,558832861;0,74516129;0,587820328;0,760156071
0,5;1;0,333333333;0;0;0;1;0,460348371;0,463201157;0,859040617;0,678957875;0,035190616;0,13057875;0,117856323
0,5;1;0,333333333;0;0,166666667;1;0,666666667;0,373307786;0,358100169;0,78834653;0,598065278;0,057184751;0,434638641;0,368831765
0,5;1;0,333333333;0;0,333333333;1;0,333333333;0,47968995;0,481965665;0,467009769;0,491430902;0,151906158;0,736395048;0,646431031
0,5;1;0,333333333;0;0,5;1;0,333333333;0,553191662;0,559304599;0,440017481;0,234089973;0,192082111;0,79772531;0,711039706
0,5;1;0,333333333;0;0,666666667;1;0,666666667;0,578335946;0,575080628;0,778063753;0,348054932;0,139296188;0,655197236;0,576773009
0,5;1;0,333333333;0;0,833333333;1;0,333333333;0,53094757;0,538279407;0,412167609;0,685041077;0,297360704;0,751367694;0,715285747
0,5;1;0,333333333;0;1;0;0,666666667;0,437137548;0,448930664;0,503427249;0,256127048;0,328445748;0,446300029;0,484278173
0,5;1;0,333333333;0;0;0;0,333333333;0,531914301;0,53528736;0,603684319;0,230377387;0,653665689;0,586668586;0,723433555
0,5;1;0,333333333;0;0,166666667;1;0,666666667;0,538684898;0,544295608;0,586118252;0,338227615;0,195014663;0,706449755;0,639430801
0,5;1;0,416666667;0;0,333333333;1;0,666666667;0,711798177;0,686197818;0,678234447;0,307600751;0,191495601;0,73236395;0,658710122
0,5;1;0,416666667;0;0,5;1;0,333333333;0,654739012;0,639670066;0,819622622;0,272055303;0,195601173;0,792110567;0,707941244
0,5;1;0,416666667;0;0,666666667;1;0,666666667;0,649903037;0,638892324;0,79005964;0,263459602;0,224046921;0,814425569;0,736860225
0,5;1;0,416666667;0;0,833333333;1;0,333333333;0,728239564;0,702723048;0,756212853;0,321083508;0,313489736;0,752519436;0,722515492
0,5;1;0,416666667;0;1;0;0,666666667;0,721470127;0,695220336;0,778063753;0,301484049;0,731964809;0,631586525;0,789878357
0,5;1;0,416666667;0;0;0;0,666666667;0,65280439;0,650183852;0,76092545;0,295349612;0,626099707;0,608119781;0,729745238
0,5;1;0,416666667;0;0,166666667;1;0,666666667;0,623790861;0,626881327;0,682948072;0,454655807;0,295601173;0,75799021;0,719876062
0,5;1;0,416666667;0;0,333333333;1;0,666666667;0,675048482;0,662948807;0,705226735;0,583350904;0,216422287;0,718399079;0,657333027
0,5;1;0,416666667;0;0,5;1;0,666666667;0,667311154;0,65766159;0,765210283;0,426458678;0,181818182;0,589835877;0,54131283
0,5;1;0,416666667;0;0,666666667;1;0,333333333;0,587040005;0,584832131;0,567694602;0,618888471;0,300879765;0,798445148;0,754188662
0,5;1;0,416666667;0;0,833333333;1;0,333333333;0,618954886;0,619378615;0,37060874;0,466904976;0,386803519;0,822199827;0,806747762
0,5;1;0,416666667;0;1;0;0,333333333;0,654739012;0,647900573;0,494002057;0,242644291;0,768914956;0,69205298;0,852536149
0,5;1;0,416666667;0;0;0;0,333333333;0,710831446;0,695969537;0,592544987;0,443612638;0,636950147;0,568096746;0,702088593
0,5;1;0,416666667;0;0,166666667;1;0,666666667;0,665376532;0,653945315;0,81191054;0,419128094;0,100293255;0,360063346;0,326256599
0,5;1;0,416666667;0;0,333333333;1;0,666666667;0,709864716;0,685464076;0,817051928;0,290448762;0,183284457;0,646415203;0,586986459
0,5;1;0,416666667;0;0,5;1;0,333333333;0,738878244;0,70873806;0,717652442;0,241420557;0,290615836;0,926144544;0,851962359
0,5;1;0,416666667;0;0,666666667;1;0,333333333;0,688587355;0,68095579;0,53470437;0,452200456;0,364222874;0,884249928;0,847372045
0,5;1;0,416666667;0;0,833333333;1;0,333333333;0,654739012;0,655397338;0,53813162;0,269609804;0,446041056;0,880794702;0,8766353
0,5;1;0,416666667;0;1;0;0,333333333;0,696324682;0,67417136;0,469151671;0,165480045;1;0,703138497;0,951801698
0,5;1;0,416666667;0;0;0;0,333333333;0,720502236;0,694458054;0,545415938;0,501252308;0,792961877;0,637057299;0,81810879
0,5;1;0,416666667;0;0,166666667;1;0,666666667;0,69439006;0,672695553;0,834190231;0,459548775;0,184750733;0,536855744;0,500229516
0,5;1;0,416666667;0;0,333333333;1;0,666666667;0,713732799;0,690721564;0,787488946;0,232858356;0,240175953;0,756406565;0,696924489
0,5;1;0,416666667;0;0,5;1;0,666666667;0,721470127;0,695225093;0,796486375;0,200999876;0,224633431;0,646991074;0,603626348
0,5;1;0,416666667;0;0,666666667;1;0,333333333;0,760154445;0,721492313;0,736932648;0,340706613;0,310557185;0,822199827;0,776910718
0,5;1;0,416666667;0;0,833333333;1;0,333333333;0,789167973;0,74626232;0,76820874;0,276966005;0,415542522;0,765476533;0,772779435
0,5;1;0,416666667;0;1;0;0,333333333;0,803674737;0,764299033;0,753213368;0,392131052;0,837243402;0,529945292;0,750057379
0,5;1;0,416666667;0;0;0;0,333333333;0,800773385;0,76278755;0,716794859;0,424013179;0,962756598;0,476245321;0,756369061
0,5;1;0,416666667;1;0,166666667;0;0,333333333;0,82688556;0,807828792;0,695372751;0,387261731;0,749853372;0,501871581;0,693481754
0,5;1;0,416666667;0;0,333333333;1;0,333333333;0,838490972;0,80032727;0,703941388;0,582111405;0,258064516;0,700115174;0,659054395
0,5;1;0,416666667;0;0,5;1;0,666666667;0,762089067;0,726759314;0,688946015;0,264706984;0,218475073;0,87964296;0,786665137
0,5;1;0,416666667;0;0,666666667;1;0,333333333;0,789167973;0,750781309;0,506855527;0,384814262;0,322580645;0,898070832;0,842093183
0,5;1;0,5;0;0,833333333;1;0,666666667;0,759187714;0,722993093;0,776778406;0,468138564;0,156304985;0,517420098;0,473605692
0,5;1;0,5;0;1;0;0,333333333;0,676981943;0,673434051;0,564696144;0,367636655;0,819648094;0,766628275;0,931833831
0,5;1;0,5;0;0;0;0,333333333;0,699226035;0,683952593;0,50728329;0,362759452;0,731378299;0,741002016;0,876864815
0,5;1;0,5;0;0,166666667;1;0,333333333;0,693423329;0,687698598;0,500856555;0,561288212;0,314076246;0,853296862;0,803075511
0,5;1;0,5;0;0,333333333;1;0,666666667;0,627658945;0,625394817;0,630676607;0,412985774;0,283870968;0,868557443;0,803419784
0,5;1;0,5;0;0,5;1;0,333333333;0,6431336;0,644897823;0,628534704;0,151981524;0,301173021;0,867837604;0,809616709
0,5;1;0,5;0;0,666666667;1;0,333333333;0,699226035;0,677184812;0,583118766;0,310071867;0,304398827;0,929455802;0,85999541
0,5;1;0,5;0;0,833333333;1;0,333333333;0,753385008;0,710982095;0,481148586;0,345607463;0,436363636;0,89951051;0,887766812
0,5;1;0,5;0;1;0;0,333333333;0,824950938;0,77104303;0,449442674;0,284330089;0,794134897;0,689605528;0,860454441
0,5;1;0,5;0;0;0;0,333333333;0,843326946;0,789059527;0,553555784;0,263508867;0,652199413;0,629714944;0,757172366
0,5;1;0,5;0;0,166666667;1;0,666666667;0,836556349;0,784545295;0,604541902;0,409316541;0,298240469;0,812985891;0,764746385
0,5;1;0,5;0;0,333333333;1;0,666666667;0,758219823;0,710997555;0,856897686;0,422781562;0,139882698;0,647135042;0,570576084
0,5;1;0,5;0;0,5;1;0,333333333;0,761121176;0,726745043;0,598542931;0,676461141;0,34398827;0,89951051;0,851618086
0,5;1;0,5;0;0,666666667;1;0,333333333;0,752417117;0,742521073;0,58568946;0,500002956;0,346041056;0,890152606;0,84496213
0,5;1;0,5;0;0,833333333;1;0,333333333;0,741779597;0,713232076;0,606255013;0,348039167;0,458357771;0,878491218;0,879619004
0,5;1;0,5;0;1;0;0,333333333;0,733075538;0,707231334;0,51842365;0,328431827;0,868914956;0,682263173;0,883865045
0,5;1;0,5;0;0;0;0,333333333;0,687620624;0,680197076;0,615681234;0,285545941;0,772434018;0,625395911;0,800780353
0,5;1;0,5;0;0,166666667;1;0,666666667;0,659573826;0,647930303;0,799914653;0,344352199;0,191495601;0,640080622;0,585150333
0,5;1;0,5;0;0,333333333;1;0,333333333;0,798838763;0,778564769;0,709511568;0,291680379;0,283870968;0,843219119;0,783222401
0,5;1;0,5;0;0,5;1;0,333333333;0,90812344;0,857389023;0,608825707;0,22427645;0,255718475;0,768643824;0,712761074
0,75;1;0,5;0;0,666666667;1;0,333333333;0,935202346;0,894928743;0,58397635;0,23408012;0,228152493;0,738122661;0,677645169
0,75;1;0,5;0;0,833333333;1;0,333333333;0,902320734;0,861130271;0,589974293;0,360306072;0,282697947;0,699539303;0,668235024
0,75;1;0,5;0;1;0;0,333333333;0,849129652;0,776305274;0,549699743;0,354155869;0,779178886;0,691189174;0,855864127
0,75;1;0,5;0;0;0;0,333333333;0,862668525;0,80182805;0,49271671;0,286769676;0,748093842;0,62482004;0,79079642
0,75;1;0,5;0;0,166666667;1;0,333333333;0,830753644;0,777791784;0,51842365;0,59193084;0,334017595;0,811978117;0,777943539
0,75;1;0,5;0;0,333333333;1;0,333333333;0,732107647;0,707226577;0,383889974;0,685058812;0,315835777;0,916354737;0,854028001
0,75;1;0,5;0;0,5;1;0,333333333;0,809477443;0,762034782;0,370179949;0,535556287;0,315835777;0,900950187;0,84174891
0,75;1;0,5;0;0,666666667;1;0,333333333;0,869439122;0,803324073;0,434447301;0,338251262;0,270087977;0,857759862;0,789419325
0,75;1;0,5;0;0,833333333;1;0,333333333;0,968085119;0,935446238;0,502570694;0,325968593;0,243108504;0,667146559;0,626922194
0,75;1;0,5;0;1;0;0,333333333;0,88781397;0,817589809;0,618251928;0,317404422;0,426686217;0,609271523;0,652627955
0,75;1;0,583333333;0;0;0;0,333333333;0,946807758;0,892653788;0,533419023;0,33210106;0,416715543;0,591707458;0,634725729
0,75;1;0,583333333;0;0,166666667;1;0,333333333;0,907156709;0,834868997;0,45972545;0,384790615;0,265102639;0,76634034;0,7145972
0,75;1;0,583333333;0;0,333333333;1;0,333333333;0,906188818;0,835596792;0,505997943;0,248760993;0,308504399;0,807371149;0,764287354
0,75;1;0,583333333;1;0,5;0;0,333333333;0,915860768;0,870900801;0,553984576;0,265930718;0,751319648;0,696947884;0,849552444
0,75;1;0,583333333;0;0,666666667;1;0,333333333;0,960347791;0,905423501;0,47086581;0,382351029;0,41202346;0,696228045;0,71620381
0,75;1;0,583333333;0;0,833333333;1;0,333333333;0,961314522;0,89491804;0,463581491;0,287985528;0,40058651;0,696947884;0,712302043
0,75;1;0,583333333;0;1;0;0,333333333;1;0,957208739;0,505997943;0,322297389;0,424633431;0,488338612;0,555428047
0,75;1;0,583333333;0;0;0;0,333333333;0,954545085;0,939945011;0,589974293;0,247562877;0,352785924;0,499424129;0,536148726
0,75;1;0,583333333;0;0,166666667;1;0,666666667;0,824950938;0,777806054;0,702656041;0,356626986;0,292668622;0,802044342;0,753844388
0,75;1;0,583333333;0;0,333333333;1;0,666666667;0,836556349;0,790580524;0,686375321;0,299010962;0,279765396;0,768211921;0,721826945
0,75;1;0,583333333;0;0,5;1;0,333333333;0,831721535;0,773307282;0,651242159;0,29900308;0,285923754;0,905413187;0,833601102
0,75;1;0,583333333;0;0,666666667;1;0,333333333;0,830753644;0,778554066;0,544558355;0,28923291;0,302639296;0,923409156;0,854487032
0,75;1;0,583333333;0;0,833333333;1;0,666666667;0,849129652;0,794311068;0,499571208;0,15932196;0,443108504;0,862078894;0,860569199
0,75;1;0,583333333;0;1;0;0,666666667;0,81624688;0,792062276;0,718937789;0,283131972;0,690615836;0,664267204;0,799747533
0,75;1;0,583333333;0;0;0;0,333333333;0,865569878;0,838624515;0,738217995;0,328431827;0,563049853;0,591851425;0,692104659
0,75;1;0,583333333;0;0,166666667;1;0,333333333;0,885879348;0,861135027;0,663239075;0,323544771;0,319061584;0,826662828;0,78379619
0,75;1;0,583333333;0;0,333333333;1;0,333333333;0,94970911;0,898664044;0,520136761;0,225492302;0,270087977;0,844370861;0,778746844
0,75;1;0,583333333;0;0,5;1;0,333333333;0,920695582;0,886653046;0,593401542;0,270841421;0,23431085;0,70745753;0,655611659
0,75;1;0,583333333;0;0,666666667;1;0,333333333;0,893616676;0,849857771;0,617395373;0,32599224;0,260410557;0,821048085;0,756369061
0,75;1;0,583333333;0;0,833333333;1;0,666666667;0,772726587;0,729014052;0,868038046;0,411787657;0,219061584;0,73754679;0,673628644
0,75;1;0,583333333;0;1;0;1;0,691488707;0,653959586;0,889888946;0,420326211;0,370674487;0,459976965;0,511705302
0,75;1;0,583333333;0;0;0;0,666666667;0,774661209;0,741025049;0,784061697;0,185079109;0,746041056;0,700547077;0,850355749
0,75;1;0,583333333;0;0,166666667;1;0,333333333;0,860735064;0,820573531;0,713796401;0,273286919;0,332844575;0,839475957;0,799403259
0,75;1;0,583333333;0;0,333333333;1;0,333333333;0,871372584;0,840115781;0,673521851;0,416688507;0,33431085;0,928879931;0,87124168
0,75;1;0,583333333;0;0,5;1;0,333333333;0,840425594;0,777806054;0,462724936;0,324752741;0,405571848;0,977541031;0,937915997
0,75;1;0,583333333;0;0,666666667;1;0,333333333;0,901354003;0,879137254;0,613539332;0,5612488;0,303812317;0,838612151;0,787353684
0,75;1;0,583333333;0;0,833333333;1;0,333333333;0,907156709;0,873136512;0,611396401;0,301484049;0,369208211;0,812697956;0,792288272
0,75;1;0,583333333;0;1;0;0,333333333;0,877175289;0,82959605;0,630676607;0,310071867;0,655131965;0,640800461;0,7671563
0,75;1;0,583333333;0;0;0;0,333333333;0,837524241;0,794311068;0,641388175;0,335780146;0,631378299;0,639792686;0,757057608
0,75;1;0,583333333;0;0,166666667;1;0,333333333;0,848161761;0,814591816;0,687660668;0,302715666;0,304985337;0,873164411;0,815354602
0,75;1;0,583333333;0;0,333333333;1;0,333333333;0,827852291;0,788321029;0,724079177;0,325984357;0,283870968;0,89951051;0,828092724
0,75;1;0,666666667;0;0,5;1;0,333333333;0,832688266;0,793567813;0,696658098;0,278205505;0,314956012;0,936654189;0,869864586
0,75;1;0,666666667;0;0,666666667;1;0,333333333;0,873307206;0,840874496;0,678234447;0,254903313;0,288269795;0,903829542;0,833256828
0,75;1;0,666666667;0;0,833333333;1;0,666666667;0,888780701;0,859639004;0,66066838;0,425236914;0,389442815;0,841779441;0,823387652
0,75;1;0,666666667;0;1;0;0,333333333;0,920695582;0,893412503;0,630676607;0,507343393;0,687683284;0,644831558;0,783107643
0,75;1;0,666666667;0;0;0;0,333333333;0,892649945;0,869404778;0,670951157;0,572299852;0,50058651;0,540886841;0,627036952
0,75;1;0,666666667;0;0,166666667;1;0,666666667;0,873307206;0,844630014;0,672665296;0,254903313;0,361583578;0,832133602;0,804796879
0,75;1;0,666666667;0;0,333333333;1;0,666666667;0,853964467;0,829616266;0,723650386;0,230377387;0,374780059;0,863086669;0,834633922
0,75;1;0,666666667;0;0,5;1;0,666666667;0,870405853;0,841622507;0,691945501;0,218143983;0,370381232;0,902821768;0,864585724
0,75;1;0,666666667;0;0,666666667;1;0,333333333;0,877175289;0,831860301;0,637960925;0,307608634;0,350733138;0,876763605;0,836125775
0,75;1;0,666666667;0;0,833333333;1;0,666666667;0,830753644;0,794321771;0,736075064;0,470601798;0,312316716;0,679671754;0,663988983
0,75;1;0,666666667;0;1;0;0,666666667;0,803674737;0,759032032;0,753642159;0,406884837;0,658944282;0,583357328;0,722859766
0,75;1;0,666666667;0;0;0;0,333333333;0,813345527;0,766538312;0,545415938;0,241420557;0,639882698;0,627987331;0,750975442
0,75;1;0,666666667;0;0,166666667;1;0,333333333;0,836556349;0,787557558;0,560840103;0,268417599;0,353958944;0,817160956;0,789878357
0,75;1;0,666666667;0;0,333333333;1;0,333333333;0,843326946;0,8048308;0,706084319;0,333340559;0,330791789;0,814281601;0,778517328
0,75;1;0,666666667;0;0,5;1;0,333333333;0,820116124;0,777785838;0,637103342;0,334548529;0,351319648;0,885257702;0,843126004
0,75;1;0,666666667;0;0,666666667;1;0,333333333;0,834622888;0,778560012;0,533847815;0,279421357;0,392375367;0,902245897;0,872733532
0,75;1;0,666666667;0;0,833333333;1;0,333333333;0,839457702;0,288263947;0,586974807;0,455903189;0,434897361;0,815577311;0,82028919
0,75;1;0,666666667;0;1;0;0,333333333;0,787233351;0,735014794;0,62039383;0,350502401;0,829032258;0,725309531;0,902570576
0,75;1;0,666666667;0;0;0;0,666666667;0,737910353;0,717751066;0,73179126;0,170357248;0,354252199;0,480996257;0,522033509
0,75;1;0,666666667;0;0,166666667;1;0,666666667;0,737910353;0,708728547;0,754927506;0,25613493;0,300879765;0,792398503;0,749368832
0,75;1;0,666666667;0;0,333333333;1;0,333333333;0,753385008;0,714743559;0,692802057;0,143401194;0,317008798;0,853008926;0,803993574
0,75;1;0,666666667;0;0,5;1;0,333333333;0,774661209;0,739513566;0,696229306;0,138499359;0,320821114;0,904261445;0,846339224
0,75;1;0,666666667;0;0,666666667;1;0,333333333;0,807542821;0,75753482;0,653812853;0,166703385;0,399706745;0,921681543;0,89109479
0,75;1;0,666666667;0;0,833333333;1;0,666666667;0,815280149;0,769536304;0,632390746;0,142169577;0,38856305;0,900806219;0,870094101
0,75;1;0,666666667;0;1;0;0,666666667;0,767891773;0,735758049;0,733076607;0,481627232;0,536363636;0,608119781;0,694629332
0,75;1;0,666666667;0;0;0;0,666666667;0,758219823;0,708763034;0,869751157;0,450984604;0,434897361;0,543046358;0,603052559
0,75;1;0,666666667;0;0,166666667;1;0,333333333;0,81624688;0,778560012;0,751071465;0,253679579;0,290029326;0,853440829;0,793780124
0,75;1;0,666666667;0;0,333333333;1;0,333333333;0,845260408;0,79207179;0,637532134;0,376234326;0,274193548;0,878923121;0,807895341
0,75;1;0,666666667;0;0,5;1;0,333333333;0,794970679;0,75601858;0,567694602;0,221813216;0,34516129;0,938669738;0,883291255
0,75;1;0,666666667;0;0,666666667;1;0,333333333;0,820116124;0,776289815;0,607112596;0,151965168;0,343695015;0,941693061;0,885127381
0,75;1;0,666666667;0;0,833333333;1;0,333333333;0,886847239;0,81983979;0,604113111;0,332108942;0,420234604;0,851857184;0,843470278
0,75;1;0,75;0;1;0;0,666666667;0,874273936;0,835601549;0,656383548;0,223044833;0,68973607;0,545349842;0,704613266
0,75;1;0,75;0;0;0;0,666666667;0,808510712;0,771795799;0,838046272;0,126257087;0,76627566;0,460264901;0,666743172
0,75;1;0,75;1;0,166666667;0;0,333333333;0,821082855;0,786814303;0,813195887;0,297797081;0,576246334;0,58580478;0,692448933
0,75;1;0,75;0;0,333333333;1;0,333333333;0,842359055;0,8168525;0,776349614;0,465691095;0,254252199;0,863374604;0,787697957
0,75;1;0,75;0;0,5;1;0,333333333;0,854932358;0,843128044;0,762210797;0,370092007;0,24398827;0,904117478;0,816157907
0,75;1;0,75;0;0,666666667;1;0,666666667;0,808510712;0,779322294;0,833333676;0,280652974;0,179178886;0,805067665;0,711843011
0,75;1;0,75;0;0,833333333;1;0,333333333;0,81624688;0,781552059;0,757069409;0,338243379;0,306451613;0,929887705;0,861142988
0,75;1;0,75;0;1;0;0,666666667;0,76499042;0,7267498;0,821765553;0,553939893;0,45659824;0,636193493;0,685792977
0,75;1;0,75;0;0;0;0,333333333;0,707930094;0,688462069;0,562982005;0,442388903;0,753665689;0,814425569;0,944112922
