Reason for absence;Month of absence;Day of the week;Seasons;Transportation expense;Distance from Residence to Work;Service time;Age;Work load Average/day ;Disciplinary failure;Education;Son;Social drinker;Social smoker;Pet;Weight;Height;Body mass index;Absenteeism time in hours
0,214285714;0,916666667;0,5;1;0,461340206;0,980769231;0,620689655;0,655172414;0,749651608;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,066666667
1;0,916666667;1;1;0,670103093;0,961538462;0,379310345;0,620689655;0,749651608;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,025
0,821428571;0,916666667;0,333333333;1;0,75;0,596153846;0,413793103;0,689655172;0,749651608;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,008333333
0,035714286;0,916666667;0,333333333;1;0,974226804;0,942307692;0,379310345;0,620689655;0,749651608;0;0,25;0,5;0;1;0,5;0,601851852;0,887755102;0,552631579;0,066666667
0,392857143;0,916666667;0,333333333;1;0,399484536;0,230769231;0,482758621;0,586206897;0,749651608;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;1
0,928571429;0,916666667;0,333333333;1;0,605670103;0,384615385;0,448275862;0,74137931;0,749651608;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,066666667
0;0,916666667;0,5;1;0,850515464;0,307692308;0,137931034;0,482758621;0,749651608;1;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0
0,642857143;0,916666667;0,666666667;1;0,605670103;0,211538462;0,482758621;0,637931034;0,749651608;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,008333333
0,392857143;0,916666667;0,666666667;1;0,304123711;0,192307692;0,344827586;0,637931034;0,749651608;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,025
0,892857143;0,916666667;0,833333333;1;0,605670103;0,211538462;0,482758621;0,637931034;0,749651608;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,016666667
1;0,916666667;0,833333333;1;0,461340206;0,980769231;0,620689655;0,655172414;0,749651608;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,464285714;0,916666667;1;1;0,634020619;0,480769231;0,551724138;0,706896552;0,749651608;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,066666667
0,428571429;0,916666667;1;1;0,75;0,596153846;0,413793103;0,689655172;0,749651608;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,033333333
0,464285714;0,916666667;0,333333333;1;0,634020619;0,480769231;0,551724138;0,706896552;0,749651608;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,066666667
1;0,916666667;0,5;1;0,461340206;0,980769231;0,620689655;0,655172414;0,749651608;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
0,357142857;0,916666667;0,666666667;1;0,670103093;0,961538462;0,379310345;0,620689655;0,749651608;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,066666667
0,535714286;0,916666667;1;1;0,670103093;0,961538462;0,379310345;0,620689655;0,749651608;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,066666667
0;0,916666667;1;1;0,974226804;0,942307692;0,379310345;0,620689655;0,749651608;1;0,25;0,5;0;1;0,5;0,601851852;0,887755102;0,552631579;0
0;0,916666667;0,5;1;0,719072165;0,096153846;0,482758621;0,672413793;0,749651608;1;0,25;0,5;1;1;0;0,62962963;0,857142857;0,631578947;0
0,821428571;0,916666667;0,833333333;1;0,461340206;0,980769231;0,620689655;0,655172414;0,749651608;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
0,428571429;1;0,333333333;1;0,579896907;0,5;0,310344828;0,482758621;0,624542076;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
1;1;0,333333333;1;0,461340206;0,980769231;0,620689655;0,655172414;0,624542076;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
1;1;0,333333333;1;0,461340206;0,980769231;0,620689655;0,655172414;0,624542076;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
0,821428571;1;0,333333333;1;0,605670103;0,211538462;0,482758621;0,637931034;0,624542076;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,025
1;1;0,5;1;0,304123711;0,25;0,620689655;0,862068966;0,624542076;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,008333333
1;1;1;1;0,670103093;0,961538462;0,379310345;0,620689655;0,624542076;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,033333333
0,142857143;1;0,833333333;1;0,634020619;0,480769231;0,551724138;0,706896552;0,624542076;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,066666667
1;1;0,833333333;1;0,461340206;0,980769231;0,620689655;0,655172414;0,624542076;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
1;1;1;1;0,461340206;0,980769231;0,620689655;0,655172414;0,624542076;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
0,821428571;1;0,5;1;0,461340206;0,5;0,310344828;0,517241379;0,624542076;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,008333333
0,892857143;1;0,5;1;0,304123711;0,192307692;0,344827586;0,637931034;0,624542076;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,892857143;1;0,833333333;1;0,605670103;0,211538462;0,482758621;0,637931034;0,624542076;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,016666667
1;1;1;1;0,461340206;0,980769231;0,620689655;0,655172414;0,624542076;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
0,464285714;1;0,5;0,5;0,605670103;0,384615385;0,448275862;0,74137931;0,624542076;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,066666667
0,5;1;0,5;0,5;0,605670103;0,211538462;0,482758621;0,637931034;0,624542076;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,033333333
0,928571429;1;0,666666667;0,5;0,670103093;0,961538462;0,379310345;0,620689655;0,624542076;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,066666667
1;1;0,333333333;0,5;0,404639175;0,519230769;0,206896552;0,5;0,624542076;0;0,25;0;1;1;0;0,694444444;0,943877551;0,578947368;0,016666667
1;1;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,624542076;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,678571429;1;0,333333333;0,5;0,744845361;0,692307692;0,448275862;0,568965517;0,624542076;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
0,821428571;0,083333333;0,666666667;0,5;0,579896907;0,5;0,310344828;0,482758621;0,87113998;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,041666667
0,678571429;0,083333333;0,333333333;0,5;0,304123711;0,192307692;0,344827586;0,637931034;0,87113998;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,266666667
0,821428571;0,083333333;0,333333333;0,5;0,399484536;0,230769231;0,482758621;0,586206897;0,87113998;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,016666667
0,464285714;0,083333333;0,5;0,5;0,605670103;0,211538462;0,482758621;0,637931034;0,87113998;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,008333333
0,821428571;0,083333333;0,5;0,5;0,399484536;0,230769231;0,482758621;0,586206897;0,87113998;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,033333333
0,928571429;0,083333333;0,333333333;0,5;0,744845361;0,692307692;0,448275862;0,568965517;0,87113998;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
0,107142857;0,083333333;0,666666667;0,5;0,75;0,596153846;0,413793103;0,689655172;0,87113998;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,066666667
0,928571429;0,083333333;0,333333333;0,5;0,605670103;0,384615385;0,448275862;0,74137931;0,87113998;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,066666667
0,928571429;0,083333333;0,333333333;0,5;0,304123711;0,25;0,620689655;0,862068966;0,87113998;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,033333333
1;0,083333333;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,87113998;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
1;0,083333333;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,87113998;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
1;0,166666667;0,5;0,5;0,304123711;0,192307692;0,344827586;0,637931034;0,664630863;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,016666667
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,25;0,166666667;0,666666667;0,5;0,579896907;0,5;0,310344828;0,482758621;0,664630863;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,008333333
0,785714286;0,166666667;1;0,5;0,744845361;0,692307692;0,448275862;0,568965517;0,664630863;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,025
1;0,166666667;1;0,5;0,670103093;0,961538462;0,379310345;0,620689655;0,664630863;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,025
0,821428571;0,166666667;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,964285714;0,166666667;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,357142857;0,166666667;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,066666667
0,928571429;0,166666667;0,833333333;0,5;0,634020619;0,480769231;0,551724138;0,706896552;0,664630863;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,066666667
0,964285714;0,166666667;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,785714286;0,166666667;0,333333333;0,5;0,487113402;0,557692308;0,448275862;0,568965517;0,664630863;0;0,25;0,5;0;0;0,25;0,638888889;0,852040816;0,657894737;0,066666667
0,964285714;0,166666667;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,821428571;0,166666667;0,5;0,5;0,634020619;0,480769231;0,551724138;0,706896552;0,664630863;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,016666667
0,821428571;0,166666667;0,5;0,5;0,75;0,596153846;0,413793103;0,689655172;0,664630863;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,016666667
0,392857143;0,166666667;0,666666667;0,5;0,404639175;0,519230769;0,206896552;0,5;0,664630863;0;0,25;0;1;1;0;0,694444444;0,943877551;0,578947368;0,133333333
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,964285714;0,166666667;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,357142857;0,166666667;1;0,5;0,634020619;0,480769231;0,551724138;0,706896552;0,664630863;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,2
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,964285714;0,166666667;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,664630863;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,642857143;0,25;0,5;0,5;0,304123711;0,192307692;0,344827586;0,637931034;0,645018;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,678571429;0,25;0,666666667;0,5;0,634020619;0,480769231;0,551724138;0,706896552;0,645018;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,133333333
1;0,25;1;0,5;0,634020619;0,480769231;0,551724138;0,706896552;0,645018;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,016666667
1;0,25;1;0,5;0,670103093;0,961538462;0,379310345;0,620689655;0,645018;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,033333333
1;0,25;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,645018;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,785714286;0,25;0,333333333;0,5;0,605670103;0,211538462;0,482758621;0,637931034;0,645018;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,066666667
0,785714286;0,25;0,5;0,5;0,461340206;0,423076923;0,586206897;0,689655172;0,645018;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,066666667
0,785714286;0,25;0,5;0,5;0,974226804;0,942307692;0,379310345;0,620689655;0,645018;0;0,25;0,5;0;1;0,5;0,601851852;0,887755102;0,552631579;0,066666667
1;0,25;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,645018;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,133333333
0,785714286;0,25;0,666666667;0,5;0,930412371;1;0,103448276;0,482758621;0,645018;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,066666667
0;0,25;0,666666667;0,5;0,951030928;0,326923077;0,413793103;0,534482759;0,645018;1;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0
0,75;0,25;0,833333333;0,5;0,605670103;0,211538462;0,482758621;0,637931034;0,645018;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,066666667
0,821428571;0,25;1;0,75;0,304123711;0,25;0,620689655;0,862068966;0,645018;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,016666667
0,5;0,25;0,5;0,75;0,304123711;0,25;0,620689655;0,862068966;0,645018;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,025
0,464285714;0,25;0,666666667;0,75;0,304123711;0,25;0,620689655;0,862068966;0,645018;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,066666667
0;0,25;0,833333333;0,75;0,605670103;0,211538462;0,482758621;0,637931034;0,645018;1;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0
0;0,25;0,833333333;0,75;0,634020619;0,480769231;0,551724138;0,706896552;0,645018;1;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0
0;0,25;0,833333333;0,75;0,304123711;0,25;0,620689655;0,862068966;0,645018;1;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0
1;0,25;1;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,645018;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,066666667
0,785714286;0,25;1;0,75;0,744845361;0,692307692;0,448275862;0,568965517;0,645018;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
0,678571429;0,25;0,333333333;0,75;0,670103093;0,961538462;0,379310345;0,620689655;0,645018;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,066666667
1;0,25;0,5;0,75;0,634020619;0,480769231;0,551724138;0,706896552;0,645018;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,016666667
1;0,333333333;0,666666667;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,631879414;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,033333333
1;0,333333333;1;0,75;0,670103093;0,961538462;0,379310345;0,620689655;0,631879414;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,025
0,928571429;0,333333333;1;0,75;0,850515464;0,307692308;0,137931034;0,482758621;0,631879414;0;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0,033333333
0,785714286;0,333333333;0,333333333;0,75;0,951030928;0,326923077;0,413793103;0,534482759;0,631879414;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,033333333
0,928571429;0,333333333;0,333333333;0,75;0,639175258;0,480769231;0,482758621;0,810344828;0,631879414;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,033333333
0,821428571;0,333333333;0,666666667;0,75;0,850515464;0,307692308;0,137931034;0,482758621;0,631879414;0;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0,066666667
1;0,333333333;0,666666667;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,631879414;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,066666667
0,821428571;0,333333333;0,333333333;0,75;0,304123711;0,25;0,620689655;0,862068966;0,631879414;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,008333333
0,464285714;0,333333333;0,666666667;0,75;0,304123711;0,25;0,620689655;0,862068966;0,631879414;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;1
1;0,333333333;1;0,75;0,773195876;0,5;0,448275862;0,74137931;0,631879414;0;0,25;0,5;1;1;0,125;0,712962963;0,892857143;0,657894737;0,066666667
1;0,333333333;1;0,75;0,670103093;0,961538462;0,379310345;0,620689655;0,631879414;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,033333333
1;0,333333333;0,333333333;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,631879414;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,033333333
0,392857143;0,333333333;0,666666667;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,631879414;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,016666667
0,464285714;0,416666667;0,333333333;0,75;0,605670103;0,384615385;0,448275862;0,74137931;0,64947055;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,133333333
0,821428571;0,416666667;0,666666667;0,75;0,639175258;0,480769231;0,482758621;0,810344828;0,64947055;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,016666667
0,357142857;0,416666667;0,333333333;0,75;0,951030928;0,326923077;0,413793103;0,534482759;0,64947055;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,066666667
0,821428571;0,416666667;0,666666667;0,75;0,461340206;0,5;0,310344828;0,517241379;0,64947055;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,025
1;0,416666667;0,666666667;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,64947055;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,033333333
0,821428571;0,416666667;0,833333333;0,75;0,930412371;1;0,103448276;0,482758621;0,64947055;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,008333333
1;0,416666667;1;0,75;0,670103093;0,961538462;0,379310345;0,620689655;0,64947055;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,025
0,392857143;0,416666667;0,333333333;0,75;0,461340206;0,423076923;0,586206897;0,689655172;0,64947055;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,016666667
0,285714286;0,416666667;0,333333333;0,75;0,461340206;0,423076923;0,586206897;0,689655172;0,64947055;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,025
0,642857143;0,416666667;0,666666667;0,75;0,587628866;0,269230769;0,551724138;1;0,64947055;0;0,25;0,5;0;0;0,125;0,601851852;0,87755102;0,578947368;0,066666667
0,892857143;0,416666667;0,666666667;0,75;0,579896907;0,5;0,310344828;0,482758621;0,64947055;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,464285714;0,416666667;1;0,75;0,850515464;0,307692308;0,137931034;0,482758621;0,64947055;0;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0,066666667
0,892857143;0,416666667;0,333333333;0,75;0,461340206;0,5;0,310344828;0,517241379;0,64947055;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
1;0,416666667;0,333333333;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,64947055;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,008333333
0,035714286;0,416666667;0,333333333;0,75;0,605670103;0,211538462;0,482758621;0,637931034;0,64947055;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,066666667
0,821428571;0,416666667;0,666666667;0,75;0,461340206;0,5;0,310344828;0,517241379;0,64947055;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,025
0,821428571;0,5;0,333333333;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,670276391;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,025
1;0,5;0,333333333;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,670276391;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
1;0,5;0,5;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,670276391;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,016666667
0,821428571;0,5;0,833333333;0,75;0,579896907;0,5;0,310344828;0,482758621;0,670276391;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,033333333
1;0,5;1;0,75;0,670103093;0,961538462;0,379310345;0,620689655;0,670276391;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,033333333
0;0,5;1;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,670276391;1;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0
0,464285714;0,5;0,333333333;0,75;0,75;0,596153846;0,413793103;0,689655172;0,670276391;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,333333333
1;0,5;0,333333333;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,670276391;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,2
1;0,5;0,5;0,75;0,634020619;0,480769231;0,551724138;0,706896552;0,670276391;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,025
1;0,5;0,333333333;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,670276391;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,033333333
0,928571429;0,5;0,5;0,75;0,605670103;0,384615385;0,448275862;0,74137931;0,670276391;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,066666667
1;0,5;0,333333333;0,25;0,461340206;0,980769231;0,620689655;0,655172414;0,670276391;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,821428571;0,5;0,666666667;0,25;0,579896907;0,5;0,310344828;0,482758621;0,670276391;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,821428571;0,5;0,666666667;0,25;0,304123711;0,25;0,620689655;0,862068966;0,670276391;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,016666667
0,178571429;0,5;0,666666667;0,25;0,461340206;0,980769231;0,620689655;0,655172414;0,670276391;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,066666667
0,75;0,5;0,666666667;0,25;0,461340206;0,5;0,310344828;0,517241379;0,670276391;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
1;0,5;1;0,25;0,634020619;0,480769231;0,551724138;0,706896552;0,670276391;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,016666667
0,392857143;0,5;0,5;0,25;0,850515464;0,307692308;0,137931034;0,482758621;0,670276391;0;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0,008333333
0,464285714;0,5;0,5;0,25;0,605670103;0,211538462;0,482758621;0,637931034;0,670276391;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,066666667
0,821428571;0,583333333;0,833333333;0,25;0,461340206;0,5;0,310344828;0,517241379;0,607811362;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,892857143;0,583333333;0,833333333;0,25;0,579896907;0,5;0,310344828;0,482758621;0,607811362;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,033333333
0,464285714;0,583333333;1;0,25;0,670103093;0,961538462;0,379310345;0,620689655;0,607811362;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,066666667
0,25;0,583333333;0,333333333;0,25;0,690721649;0,211538462;0,275862069;0,568965517;0,607811362;0;0,5;0;0;0;0;0,731481481;0,908163265;0,657894737;0,066666667
0,892857143;0,583333333;1;0,25;0,850515464;0,307692308;0,137931034;0,482758621;0,607811362;0;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0,066666667
0,928571429;0,583333333;1;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,607811362;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,928571429;0,583333333;0,333333333;0,25;0,670103093;0,961538462;0,379310345;0,620689655;0,607811362;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,033333333
1;0,583333333;0,5;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,607811362;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,535714286;0,583333333;0,333333333;0,25;0,773195876;0,5;0,448275862;0,74137931;0,607811362;0;0,25;0,5;1;1;0,125;0,712962963;0,892857143;0,657894737;0,066666667
0,821428571;0,583333333;0,333333333;0,25;0,605670103;0,557692308;0,413793103;0,827586207;0,607811362;0;0,25;0,25;0;1;0,625;0,814814815;0,831632653;0,868421053;0,008333333
1;0,583333333;0,5;0,25;0,634020619;0,480769231;0,551724138;0,706896552;0,607811362;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,016666667
0,321428571;0,583333333;0,5;0,25;0,579896907;0,5;0,310344828;0,482758621;0,607811362;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,933333333
1;0,583333333;0,5;0,25;0,461340206;0,980769231;0,620689655;0,655172414;0,607811362;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
0,821428571;0,583333333;1;0,25;0,304123711;0,25;0,620689655;0,862068966;0,607811362;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,008333333
0,785714286;0,583333333;1;0,25;0,930412371;1;0,103448276;0,482758621;0,607811362;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,066666667
0,785714286;0,583333333;0,333333333;0,25;0,744845361;0,692307692;0,448275862;0,568965517;0,607811362;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
0,928571429;0,583333333;0,333333333;0,25;0,605670103;0,384615385;0,448275862;0,74137931;0,607811362;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,066666667
1;0,583333333;0,5;0,25;0,634020619;0,480769231;0,551724138;0,706896552;0,607811362;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,016666667
1;0,583333333;0,833333333;0,25;0,75;0,596153846;0,413793103;0,689655172;0,607811362;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,008333333
0,821428571;0,583333333;0,833333333;0,25;0,719072165;0,096153846;0,482758621;0,672413793;0,607811362;0;0,25;0,5;1;1;0;0,62962963;0,857142857;0,631578947;0,016666667
